timestamp,bank_0_rate,bank_1_rate,bank_2_rate,bank_3_rate
2024-03-04 00:00:00,10.073534749946333,9.318601100555487,5.3629480353096,10.239438542893366
2024-03-04 01:00:00,9.855501583616244,10.278552386247096,9.382605279585905,9.903586375698026
2024-03-04 02:00:00,9.41404575057581,9.456590664219197,10.369744665870975,8.41148454350335
2024-03-04 03:00:00,6.6486217741357585,6.029074896917965,6.763784897849829,6.525619730154528
2024-03-04 04:00:00,7.252105089780929,7.501314930529201,8.336454186469302,9.745862264819952
2024-03-04 05:00:00,9.392166405057933,11.097241747357106,11.269737924133704,10.10608311786754
2024-03-04 06:00:00,6.720211950015788,5.856518792099773,6.088531663322575,5.771074807025858
2024-03-04 07:00:00,8.689020045982868,10.316107706533353,11.037504581112588,9.721778481631928
2024-03-04 08:00:00,6.773427894860965,6.341391086971607,6.766636321251176,8.150790624181033
2024-03-04 09:00:00,7.385941700715249,10.250206945630909,9.587047058206537,9.335214109455936
2024-03-04 10:00:00,9.426306819880335,9.392426668366944,9.397531653295951,10.135979818985598
2024-03-04 11:00:00,8.078538125700282,7.712440575763756,6.568229348890967,7.50677744787492
2024-03-04 12:00:00,8.36904654771986,9.099152817782999,8.497522673042024,8.704398154994022
2024-03-04 13:00:00,8.778866319405445,8.855229471359028,8.696874868726061,10.506846027169106
2024-03-04 14:00:00,7.695216126962639,7.712627109694342,6.211547179993067,8.123798172703246
2024-03-04 15:00:00,7.168694605330308,7.90327468039224,7.67964359093365,8.093598330636661
2024-03-04 16:00:00,8.337007632442386,8.180773273332141,10.868773573486513,9.607361206653593
2024-03-04 17:00:00,8.137578030448926,8.24477229970388,10.139022401037776,7.986830663756459
2024-03-04 18:00:00,8.091865006749176,7.807438895064921,8.009172426895022,7.911617764609345
2024-03-04 19:00:00,6.952699934847633,6.6412985165657155,6.952779909450429,8.452024653948463
2024-03-04 20:00:00,8.112316541517435,9.29783692721048,10.780035144764577,10.415424409474614
2024-03-04 21:00:00,8.528323288439495,8.25436314758644,8.093102701504717,9.498040563577396
2024-03-04 22:00:00,8.563558731928826,8.238673221084497,8.01613325225373,7.742266932240473
2024-03-04 23:00:00,8.674863825116397,7.504676064895594,9.336318820115055,8.043523803404108
2024-03-05 00:00:00,7.951066776623756,6.5978498969776265,7.818971598542412,7.345547046913256
2024-03-05 01:00:00,8.251089350877033,10.283047439618079,9.255530705996742,7.933594318419857
2024-03-05 02:00:00,7.86207714192934,8.766512815732012,9.521194459481949,8.419075169423145
2024-03-05 03:00:00,9.397865846462087,10.309600773228563,11.18929377099688,7.745809258756248
2024-03-05 04:00:00,8.891006426752528,9.465308798105307,6.718668130054763,7.304599341524563
2024-03-05 05:00:00,8.02874382894865,6.93867478068256,7.153325339322374,7.751612483916741
2024-03-05 06:00:00,9.693673468212637,10.931522403158151,9.23908036196041,9.040947848844548
2024-03-05 07:00:00,9.805132717226108,9.039780898976531,8.557163687238102,8.472043686350348
2024-03-05 08:00:00,8.28268683198109,8.251226509154293,7.081357208230307,7.938674641245809
2024-03-05 09:00:00,7.373284722490663,7.078126548412441,6.724940674575015,7.030671529443363
2024-03-05 10:00:00,7.349782589854935,7.946501532853009,7.148687161328597,9.008675116521596
2024-03-05 11:00:00,8.521721565334039,7.700014801527492,8.265651169956072,9.612913411035205
2024-03-05 12:00:00,7.809765241979992,7.260749315733896,7.762477698215636,8.230513540153236
2024-03-05 13:00:00,7.078125594633763,8.292834452167321,7.252982578861095,7.744834912103702
2024-03-05 14:00:00,8.408877508079643,8.93481649208545,8.582992480296266,9.023985590847293
2024-03-05 15:00:00,10.343792536231817,8.714923073580641,11.710198589209451,9.944451185136392
2024-03-05 16:00:00,8.590098453345664,6.025859747045881,6.350916914325089,6.671246165209777
2024-03-05 17:00:00,7.689620939556678,7.460680301637401,7.3070762548093136,9.701763870850586
2024-03-05 18:00:00,7.124654299664231,8.312802583693509,8.382523691798543,7.411216016454191
2024-03-05 19:00:00,9.381987873503151,9.883395866274792,7.478774091951124,10.741948935864201
2024-03-05 20:00:00,7.3949752718773345,6.087582173337303,7.915624462056641,6.7303896490843815
2024-03-05 21:00:00,9.400272174102097,11.22538400734483,9.374699515186949,10.863175350396885
2024-03-05 22:00:00,7.8542421917645795,9.44020813080479,6.513482615446795,8.048980645761658
2024-03-05 23:00:00,9.6506705058281,10.158731630709743,9.242967228797557,10.032906907103877
2024-03-06 00:00:00,6.564644464118798,6.464481961916913,6.492384231376748,6.528546777738329
2024-03-06 01:00:00,5.5468734717304535,6.574088636210668,6.829288727074033,7.949212343128674
2024-03-06 02:00:00,9.062066432697373,11.166933133792941,11.68963263082007,10.306340971138596
2024-03-06 03:00:00,9.0578979205764,9.119924208072396,8.82118406806549,8.393655535468033
2024-03-06 04:00:00,10.07354367273102,9.8166099464569,8.068977824888764,9.447744282658014
2024-03-06 05:00:00,9.35796456561346,7.314939539357613,8.99040399481933,8.029192669998045
2024-03-06 06:00:00,6.012738090603236,6.374885566048599,5.602349042154434,6.443253784977751
2024-03-06 07:00:00,9.53199943954658,11.338587999295571,12.545987161317974,10.842393927846782
2024-03-06 08:00:00,8.970546600586555,8.947401862051098,8.057508633023144,9.101027687658627
2024-03-06 09:00:00,8.186740222716407,7.271077045958399,6.048079073440485,8.086871428950698
2024-03-06 10:00:00,9.087857583544155,10.165434601475981,10.063144339744897,8.814077029822236
2024-03-06 11:00:00,7.158865759405452,7.508649766888152,8.51203365364356,7.817187338914403
2024-03-06 12:00:00,9.552599758742891,9.98561125089317,9.683910924148371,9.376445603933886
2024-03-06 13:00:00,8.52734193492479,7.596278745457986,7.661385496570931,7.718245259621685
2024-03-06 14:00:00,8.410788639029315,7.7899497286997725,9.123100716856268,8.075405460472918
2024-03-06 15:00:00,8.37757684248171,8.016239328172157,7.318120996965523,9.896172332314263
2024-03-06 16:00:00,9.136709958213192,7.380415773764904,9.758351104707804,10.086257991344379
2024-03-06 17:00:00,8.606602957785148,9.70845597748617,8.45662872906058,6.8635447921831
2024-03-06 18:00:00,8.522649300934988,8.768688130028414,7.711270608332664,8.992914361402063
2024-03-06 19:00:00,6.734159679896797,8.104425983022784,6.085147034622286,6.033338140912131
2024-03-06 20:00:00,7.993535902141628,9.674322372954755,9.258986969687669,8.545845648333884
2024-03-06 21:00:00,7.954246745344096,7.5339475921705805,8.50497139662217,9.592303800888898
2024-03-06 22:00:00,8.551648199496183,9.618780780059437,10.406079470922469,8.330362707180937
2024-03-06 23:00:00,8.043496726513846,10.355232330618307,9.644409055793888,6.414772453271531
2024-03-07 00:00:00,8.85104314404582,9.1463182127816,10.149558051627825,8.519105292702902
2024-03-07 01:00:00,7.421066458686091,6.339196446453316,6.690595427092015,7.718516362966191
2024-03-07 02:00:00,7.678525197152749,8.386620152770352,6.921126823633057,9.795301038614802
2024-03-07 03:00:00,9.930853360909872,9.86431668398408,9.955808755205371,10.715103496150693
2024-03-07 04:00:00,10.614752909666665,9.37624286564785,8.357877593005869,7.264725991044646
2024-03-07 05:00:00,7.370018345871968,5.994154798542512,5.504365854490045,6.026548398460095
2024-03-07 06:00:00,7.755382429712861,7.642125080158262,7.543450179492556,10.35479056057082
2024-03-07 07:00:00,9.603732600002834,11.737681669505537,10.468939424868422,9.412001809994258
2024-03-07 08:00:00,9.83470010990436,8.629749500150147,8.812752759668351,8.579718105240616
2024-03-07 09:00:00,5.438588228311956,6.665049307594346,5.227199694756188,5.171238150497962
2024-03-07 10:00:00,8.294733024131247,11.015333995844996,10.087970858251964,11.640364305445486
2024-03-07 11:00:00,7.14694232971748,7.928311599366371,8.289399494658229,7.411180557790843
2024-03-07 12:00:00,8.742646913345297,8.700254818362135,8.569097907475134,10.027079443604089
2024-03-07 13:00:00,9.352533416456918,6.953681601448145,9.265096460737679,8.395823089960789
2024-03-07 14:00:00,8.655501090829912,6.943371686028737,7.325048913834225,8.762594422612684
2024-03-07 15:00:00,8.700899220206722,8.290128897360082,8.58179922677243,8.939221549731764
2024-03-07 16:00:00,8.793323840567453,8.243322716190272,9.508146008019,9.679289929936154
2024-03-07 17:00:00,8.928790766201864,8.752892717546176,9.334819018678758,8.771825994788378
2024-03-07 18:00:00,9.895524015456203,9.917733538462503,8.150998051365471,8.039437079814086
2024-03-07 19:00:00,7.585119838288293,7.7657444081680405,5.445272959602768,7.2128714237047085
2024-03-07 20:00:00,8.92064053969443,10.561960208392295,9.586905973835146,8.491713473489401
2024-03-07 21:00:00,7.3746729600279926,5.99791541478891,6.767869025336377,7.22899846511677
2024-03-07 22:00:00,7.725165179119547,10.117286099495638,7.358314293906441,10.334090837321073
2024-03-07 23:00:00,9.655339162924234,11.117148927336302,9.441212022602645,10.508490970615052
2024-03-08 00:00:00,7.461625051942076,7.707297613948198,6.668467909189908,5.959564664359103
2024-03-08 01:00:00,7.48414441114755,6.053093314635952,7.9596057296859355,9.593954299612484
2024-03-08 02:00:00,8.292137766289466,8.757359975112017,9.728022497178252,10.920010145912242
2024-03-08 03:00:00,10.048017487763557,8.627674602333382,7.747677585975049,12.116333501321629
