timestamp,bank_0_rate,bank_1_rate,bank_2_rate,bank_3_rate
2024-02-05 00:00:00,7.588774457691687,10.155660334798707,10.573780708102476,8.87649856927604
2024-02-05 01:00:00,10.622158970947146,10.188214854407144,10.05748107410442,10.902038921203214
2024-02-05 02:00:00,9.09127662422314,7.0073821037789426,7.94966408933772,7.3676442210242366
2024-02-05 03:00:00,7.5603043785271264,8.080923111610927,8.07837949715764,7.5435913046403575
2024-02-05 04:00:00,9.423625510373178,8.486943941844782,10.189188390506084,8.882107544935089
2024-02-05 05:00:00,7.563198911182415,6.357481838794214,6.0774657866086725,6.391425840945042
2024-02-05 06:00:00,8.256977164606132,9.919133348555343,8.66129788440413,7.886158404849419
2024-02-05 07:00:00,9.65795974139946,8.897941738905104,9.456009991874652,10.160686341209313
2024-02-05 08:00:00,8.574499587850184,8.57606102883234,8.161282186704097,6.579650615168311
2024-02-05 09:00:00,10.234071504641612,9.88139094010971,9.611319408495277,10.778360290993819
2024-02-05 10:00:00,8.296119934905276,7.438510704761478,9.580900827310773,6.6874189482774025
2024-02-05 11:00:00,8.15403619294904,8.287593876282799,9.184789921494579,6.632753118246785
2024-02-05 12:00:00,6.499254950811299,6.679701099316074,5.410678401162457,6.999618443187791
2024-02-05 13:00:00,9.255775235627222,9.798003766018622,9.333524571720245,10.511437367533784
2024-02-05 14:00:00,8.951027575546982,6.516521902779605,9.206882463418621,9.001552360661194
2024-02-05 15:00:00,9.277827065772687,9.60834823634257,10.78976883304773,8.265923572247688
2024-02-05 16:00:00,8.166015152640888,7.249924786734475,7.786445830675464,9.273653431832452
2024-02-05 17:00:00,7.555936971587222,6.8586021035222435,9.075523750342882,8.787275657538185
2024-02-05 18:00:00,7.93930244916185,9.588235417988932,9.001485495881681,10.32140139751788
2024-02-05 19:00:00,8.358042064930718,9.825957167364418,11.528407769418656,9.701839272837493
2024-02-05 20:00:00,8.328072505643677,9.259259020285645,7.969560125130163,10.956719657531899
2024-02-05 21:00:00,8.521335079599815,8.517549017507068,8.073606199708172,9.915594876932914
2024-02-05 22:00:00,9.124484025511405,8.603996630399559,9.518332845113743,7.279920207990278
2024-02-05 23:00:00,8.738451686361497,8.486555325171294,9.984371121611094,7.496752235023068
2024-02-06 00:00:00,7.112528408752312,6.086109256331611,5.610868944696755,8.573505095629903
2024-02-06 01:00:00,10.311177282176477,11.062663383820174,12.073653197757132,10.90754281596806
2024-02-06 02:00:00,8.562230893603441,6.5897323589763905,6.658074096102983,5.5300041131194355
2024-02-06 03:00:00,8.922912291104893,8.91710306760603,9.364014641335585,8.92246393783575
2024-02-06 04:00:00,8.35442264340014,7.3615242272810475,8.294332311075038,9.110771583711077
2024-02-06 05:00:00,7.423811152223257,8.003218943576012,7.864087545253291,7.070606654350279
2024-02-06 06:00:00,8.039575606523096,9.18690396537135,7.80647455712727,9.117335111055944
2024-02-06 07:00:00,7.94478114740824,9.238140802045088,10.714732037477166,7.246424540073738
2024-02-06 08:00:00,9.21056272340542,8.893956114929232,10.669153614977589,8.36583000396464
2024-02-06 09:00:00,8.64998136102748,7.271344601730254,7.828083789952824,7.282063709531599
2024-02-06 10:00:00,9.101379022573132,8.096028004019574,9.520658361590378,8.30420310953142
2024-02-06 11:00:00,8.615155819126494,8.561410086352515,7.286104353667345,8.384322079327912
