episode_id,venue,control,episode_mean,non_episode_mean,diff,ci_low,ci_high
0,binance,volume_proxy,500.66326691545447,500.7788920041189,-0.11562508866444432,-100.11562508866444,99.88437491133556
0,binance,spread_proxy,1.4995025498134091,1.4994158309969108,8.671881649835456e-05,-0.09991328118350165,0.10008671881649836
0,coinbase,volume_proxy,1001.1995928418946,1001.5478699857825,-0.34827714388791264,-100.34827714388791,99.65172285611209
0,coinbase,spread_proxy,0.4998500508947631,0.49980651625177713,4.3534642985954e-05,-0.09995646535701405,0.10004353464298596
0,kraken,volume_proxy,500.81540558981044,500.84926810686557,-0.03386251705512677,-100.03386251705513,99.96613748294487
0,kraken,spread_proxy,1.499388445807642,1.4993630489198508,2.5396887791240275e-05,-0.09997460311220877,0.10002539688779125
0,okx,volume_proxy,801.2002630805389,801.2565521610674,-0.05628908052847237,-100.05628908052847,99.94371091947153
0,okx,spread_proxy,0.9996249177873315,0.9996073274496666,1.7590337664907807e-05,-0.0999824096623351,0.10001759033766491
0,bybit,volume_proxy,500.72754790535345,500.7998514639505,-0.0723035585970706,-100.07230355859707,99.92769644140293
0,bybit,spread_proxy,1.4994543390709851,1.499400111402037,5.422766894813691e-05,-0.09994577233105187,0.10005422766894814
1,binance,volume_proxy,500.5939104439575,500.7800919430722,-0.18618149911469573,-100.1861814991147,99.8138185008853
1,binance,spread_proxy,1.4995545671670318,1.4994149310426959,0.0001396361243359845,-0.09986036387566402,0.10013963612433599
1,coinbase,volume_proxy,1001.411802388707,1001.5441985403362,-0.1323961516292229,-100.13239615162922,99.86760384837078
1,coinbase,spread_proxy,0.49982352470141167,0.49980697518245804,1.6549518953634657e-05,-0.09998345048104637,0.10001654951895364
1,kraken,volume_proxy,500.55669242779993,500.8537441131286,-0.297051685328654,-100.29705168532865,99.70294831467135
1,kraken,spread_proxy,1.49958248067915,1.4993596919151535,0.0002227887639965065,-0.0997772112360035,0.10022278876399651
1,okx,volume_proxy,801.7740567358801,801.2466249351966,0.5274318006835301,-99.47256819931647,100.52743180068353
1,okx,spread_proxy,0.9994456072700375,0.9996104297077512,-0.00016482243771365201,-0.10016482243771366,0.09983517756228635
1,bybit,volume_proxy,500.7880178925187,500.79880527040103,-0.010787377882309102,-100.01078737788231,99.98921262211769
1,bybit,spread_proxy,1.4994089865806108,1.4994008960471992,8.090533411664325e-06,-0.09999190946658834,0.10000809053341167
2,binance,volume_proxy,501.0767519984881,500.77173828295923,0.30501371552884393,-99.69498628447116,100.30501371552884
2,binance,spread_proxy,1.499192436001134,1.4994211962877806,-0.00022876028664664538,-0.10022876028664665,0.09977123971335336
2,coinbase,volume_proxy,1001.4605156284913,1001.5433557507204,-0.08284012222907222,-100.08284012222907,99.91715987777093
2,coinbase,spread_proxy,0.49981743554643865,0.49980708053115996,1.0355015278684654e-05,-0.09998964498472132,0.10001035501527869
2,kraken,volume_proxy,500.86959192222247,500.84833062706593,0.021261295156534743,-99.97873870484347,100.02126129515653
2,kraken,spread_proxy,1.4993478060583332,1.4993637520297005,-1.594597136733711e-05,-0.10001594597136734,0.09998405402863267
2,okx,volume_proxy,801.0578863278731,801.2590154266845,-0.20112909881140695,-100.2011290988114,99.7988709011886
2,okx,spread_proxy,0.9996694105225397,0.9996065576791611,6.285284337859132e-05,-0.09993714715662141,0.1000628528433786
2,bybit,volume_proxy,500.58990828793867,500.8022327722104,-0.21232448427173267,-100.21232448427173,99.78767551572827
2,bybit,spread_proxy,1.499557568784046,1.499398325420842,0.00015924336320383148,-0.09984075663679617,0.10015924336320384
3,binance,volume_proxy,500.55035952171767,500.78084541923545,-0.2304858975177808,-100.23048589751778,99.76951410248222
3,binance,spread_proxy,1.4995872303587119,1.4994143659355734,0.0001728644231384635,-0.09982713557686154,0.10017286442313847
3,coinbase,volume_proxy,1001.8982663065606,1001.5357822095774,0.36248409698316664,-99.63751590301683,100.36248409698317
3,coinbase,spread_proxy,0.49976271671167993,0.49980802722380285,-4.5310512122920255e-05,-0.10004531051212293,0.09995468948787709
3,kraken,volume_proxy,500.8364073455914,500.84890475468933,-0.012497409097932177,-100.01249740909793,99.98750259090207
3,kraken,spread_proxy,1.4993726944908063,1.499363321433983,9.373056823358539e-06,-0.09999062694317665,0.10000937305682336
3,okx,volume_proxy,801.2990185861825,801.2548435883054,0.04417499787700763,-99.95582500212299,100.04417499787701
3,okx,spread_proxy,0.9995940566918181,0.9996078613786545,-1.3804686836427216e-05,-0.10001380468683643,0.09998619531316358
3,bybit,volume_proxy,501.01920293474495,500.79480552918596,0.2243974055589888,-99.77560259444101,100.22439740555899
3,bybit,spread_proxy,1.4992355977989413,1.4994038958531104,-0.0001682980541690693,-0.10016829805416907,0.09983170194583094
4,binance,volume_proxy,500.51636767592316,500.7814335134534,-0.26506583753024415,-100.26506583753024,99.73493416246976
4,binance,spread_proxy,1.4996127242430575,1.4994139248649099,0.00019879937814759607,-0.09980120062185241,0.1001987993781476
4,coinbase,volume_proxy,1002.0192225534836,1001.5336895409454,0.48553301253821246,-99.51446698746179,100.48553301253821
4,coinbase,spread_proxy,0.4997475971808146,0.4998082888073818,-6.069162656724414e-05,-0.10006069162656725,0.09993930837343276
4,kraken,volume_proxy,500.8679395402398,500.8483592149895,0.0195803252502742,-99.98041967474973,100.01958032525027
4,kraken,spread_proxy,1.4993490453448204,1.499363730588758,-1.4685243937551107e-05,-0.10001468524393756,0.09998531475606245
4,okx,volume_proxy,801.4158766823127,801.2528218219364,0.1630548603762918,-99.83694513962371,100.16305486037629
4,okx,spread_proxy,0.9995575385367772,0.999608493180645,-5.095464386783988e-05,-0.10005095464386785,0.09994904535613217
