timestamp,price_changes,rolling_std,regime
2025-09-29 10:00:01+00:00,0.00020400173611645478,,
2025-09-29 10:00:02+00:00,-0.0007522958114423162,,
2025-09-29 10:00:03+00:00,-0.0003309091213894444,,
2025-09-29 10:00:04+00:00,0.0003500661645581271,,
2025-09-29 10:00:05+00:00,0.0005272409455683302,,
2025-09-29 10:00:06+00:00,-0.0009726470033114554,,
2025-09-29 10:00:07+00:00,0.0001960922661081721,,
2025-09-29 10:00:08+00:00,0.0009988863177781138,,
2025-09-29 10:00:09+00:00,0.0005982053213879901,,
2025-09-29 10:00:10+00:00,0.00038567738584482925,,
2025-09-29 10:00:11+00:00,-8.15375787163175e-05,,
2025-09-29 10:00:12+00:00,0.0016613672515417566,,
2025-09-29 10:00:13+00:00,0.0009059075422459539,,
2025-09-29 10:00:14+00:00,0.0005029975656676289,,
2025-09-29 10:00:15+00:00,0.0011881233320416573,,
2025-09-29 10:00:16+00:00,-0.0008170790794774785,,
2025-09-29 10:00:17+00:00,-0.0003234198816453038,,
2025-09-29 10:00:18+00:00,-0.0007987539435887481,,
2025-09-29 10:00:19+00:00,0.0001523594376453552,,
2025-09-29 10:00:20+00:00,-0.00018934045430407664,,
2025-09-29 10:00:21+00:00,0.0006261640243401256,,
2025-09-29 10:00:22+00:00,-0.001285248582195364,,
2025-09-29 10:00:23+00:00,0.0001887002804432658,,
2025-09-29 10:00:24+00:00,0.001166202952926465,,
2025-09-29 10:00:25+00:00,-0.00041872084704741575,,
2025-09-29 10:00:26+00:00,-0.0002571599208291975,,
2025-09-29 10:00:27+00:00,0.00053627868294992,,
2025-09-29 10:00:28+00:00,0.001337230477198137,,
2025-09-29 10:00:29+00:00,-0.0005772583055677627,,
2025-09-29 10:00:30+00:00,0.00011887676059219032,0.0007346398603379536,0.0
2025-09-29 10:00:31+00:00,-0.001100992368235576,0.0007570389838985543,0.0
2025-09-29 10:00:32+00:00,-0.0011765265483713039,0.0007792310596792135,0.0
2025-09-29 10:00:33+00:00,-0.00029207545113829614,0.0007696901465409717,0.0
2025-09-29 10:00:34+00:00,0.002578374572473674,0.0008716105221679293,0.0
2025-09-29 10:00:35+00:00,-0.0014892260309863348,0.0009019109216276964,0.0
2025-09-29 10:00:36+00:00,0.0008288569797083589,0.0008972856030418794,0.0
2025-09-29 10:00:37+00:00,-0.00035014039073721914,0.0008880530851275333,0.0
2025-09-29 10:00:38+00:00,0.0003338246465334205,0.0008767650181914831,0.0
2025-09-29 10:00:39+00:00,0.00043323847810827765,0.0008667006432916339,0.0
2025-09-29 10:00:40+00:00,0.0004217466428435568,0.0008568631659254786,0.0
2025-09-29 10:00:41+00:00,0.0007394545818522058,0.0008514971993919054,0.0
2025-09-29 10:00:42+00:00,0.0009392929228235758,0.0008500293735009996,0.0
2025-09-29 10:00:43+00:00,-0.0013382414169978984,0.0008703595976956312,0.0
2025-09-29 10:00:44+00:00,-0.00027444876677995556,0.0008622831155620835,0.0
2025-09-29 10:00:45+00:00,-0.0009258292551701519,0.0008664539652897981,0.0
2025-09-29 10:00:46+00:00,-0.0014714455097002421,0.0008872648313112312,0.0
2025-09-29 10:00:47+00:00,-0.0004564834834360765,0.0008807780856049873,0.0
2025-09-29 10:00:48+00:00,0.00033923102793842475,0.0008723735278716143,0.0
2025-09-29 10:00:49+00:00,-0.0002472234763405412,0.0008643083853534878,0.0
2025-09-29 10:00:50+00:00,0.00040343034739032113,0.0008569224539825307,0.0
2025-09-29 10:00:51+00:00,0.0005315534243059972,0.0008509338676572195,0.0
2025-09-29 10:00:52+00:00,0.0011301304239397236,0.0008554221586747852,0.0
2025-09-29 10:00:53+00:00,-0.0001670221552131368,0.0008478614966659038,0.0
2025-09-29 10:00:54+00:00,4.053433460171618e-05,0.0008398417132865954,0.0
2025-09-29 10:00:55+00:00,0.0003267703747082962,0.0008326991500838709,0.0
2025-09-29 10:00:56+00:00,0.000106315442843119,0.0008251000268128762,0.0
2025-09-29 10:00:57+00:00,-0.0006067359014266804,0.0008228020176614444,0.0
2025-09-29 10:00:58+00:00,-0.0025784745657689845,0.0008866987288378558,0.0
2025-09-29 10:00:59+00:00,0.0004265134315262209,0.0008805653755606913,0.0
2025-09-29 10:01:00+00:00,-2.602272867824329e-05,0.0008731042670250651,0.0
2025-09-29 10:01:01+00:00,0.0004484150862118508,0.0008744895560747786,0.0
2025-09-29 10:01:02+00:00,0.001903237465433305,0.0009007207436903904,0.0
2025-09-29 10:01:03+00:00,-0.00045118070248939546,0.0009017846023802097,0.0
2025-09-29 10:01:04+00:00,-0.00043846361207355855,0.0009035010914796573,0.0
2025-09-29 10:01:05+00:00,-6.0410026480939294e-05,0.0009015902266365179,0.0
2025-09-29 10:01:06+00:00,-0.0005241177451672518,0.000894755625566322,0.0
2025-09-29 10:01:07+00:00,1.2264967504727053e-05,0.0008946063301124921,0.0
2025-09-29 10:01:08+00:00,-0.00047481211227762277,0.0008885960135589788,0.0
2025-09-29 10:01:09+00:00,-0.0005675238557962814,0.000888821886006609,0.0
2025-09-29 10:01:10+00:00,0.0014241737722586745,0.000906090675220996,0.0
2025-09-29 10:01:11+00:00,0.0006310512750968833,0.0009092273451971198,0.0
2025-09-29 10:01:12+00:00,-0.0003909402486059754,0.0008856870225874339,0.0
2025-09-29 10:01:13+00:00,-0.00028742657024083407,0.0008786155702932306,0.0
2025-09-29 10:01:14+00:00,0.00048357355018091575,0.000878427234928845,0.0
2025-09-29 10:01:15+00:00,0.00079731170346653,0.0008708126859323524,0.0
2025-09-29 10:01:16+00:00,0.00047550632674653315,0.0008666365134209133,0.0
2025-09-29 10:01:17+00:00,0.0001795578705574563,0.0008658324138527179,0.0
2025-09-29 10:01:18+00:00,0.0003343959402328789,0.0008601442799899918,0.0
2025-09-29 10:01:19+00:00,-0.001401184924461063,0.0008796474198863234,0.0
2025-09-29 10:01:20+00:00,0.0006707534208616472,0.0008833944146768547,0.0
2025-09-29 10:01:21+00:00,0.0002346563307609184,0.000880291330313174,0.0
2025-09-29 10:01:22+00:00,-0.0007603558435779201,0.0008696973762664061,0.0
2025-09-29 10:01:23+00:00,0.0005566898715589907,0.0008721760144240719,0.0
2025-09-29 10:01:24+00:00,-5.191636315293735e-07,0.0008593182090659328,0.0
2025-09-29 10:01:25+00:00,0.000843335459444372,0.0008640741366215806,0.0
2025-09-29 10:01:26+00:00,0.0006539616158516282,0.0008669212683798643,0.0
2025-09-29 10:01:27+00:00,0.00025000334091096477,0.0008649651492544702,0.0
2025-09-29 10:01:28+00:00,-0.0010650570151551353,0.0008595605988673435,0.0
2025-09-29 10:01:29+00:00,-0.000194577957573161,0.0008566071986445079,0.0
2025-09-29 10:01:30+00:00,0.0003094176304534457,0.0008573780904631625,0.0
2025-09-29 10:01:31+00:00,5.0551526581399386e-05,0.0008448576486128599,0.0
2025-09-29 10:01:32+00:00,-0.001564862746237683,0.000855678243816284,0.0
2025-09-29 10:01:33+00:00,-0.0007835812787505558,0.0008610899508135507,0.0
2025-09-29 10:01:34+00:00,-0.00041906642351507983,0.0007942487839310915,0.0
2025-09-29 10:01:35+00:00,0.00020227250103421746,0.0007714214636812224,0.0
2025-09-29 10:01:36+00:00,-0.0006592557967267654,0.0007680375359932425,0.0
2025-09-29 10:01:37+00:00,-0.0007229504977016576,0.0007721612048489342,0.0
2025-09-29 10:01:38+00:00,-0.0003531370143787793,0.0007716611344375717,0.0
2025-09-29 10:01:39+00:00,-0.0008014629675306972,0.0007750514898838063,0.0
2025-09-29 10:01:40+00:00,0.0008482562171800989,0.000781558353968917,0.0
2025-09-29 10:01:41+00:00,-0.00020374999246486336,0.0007746196902515746,0.0
2025-09-29 10:01:42+00:00,6.948064556566713e-05,0.0007633205939320055,0.0
2025-09-29 10:01:43+00:00,0.001669490827571174,0.0007787117209161472,0.0
2025-09-29 10:01:44+00:00,-0.0008613623934158321,0.0007853380850125853,0.0
2025-09-29 10:01:45+00:00,-0.00015284789154690337,0.0007770548169618978,0.0
2025-09-29 10:01:46+00:00,0.00042025648434496077,0.0007560420417051287,0.0
2025-09-29 10:01:47+00:00,0.0002953047074285564,0.0007547027936777736,0.0
2025-09-29 10:01:48+00:00,2.4419297536271145e-05,0.0007534334942288259,0.0
2025-09-29 10:01:49+00:00,0.0003370000848579302,0.0007539616265656336,0.0
2025-09-29 10:01:50+00:00,-0.00038266296895383967,0.0007538312632820754,0.0
2025-09-29 10:01:51+00:00,0.00036173972650743735,0.0007521050159233156,0.0
2025-09-29 10:01:52+00:00,8.581251720407579e-05,0.0007372961976763967,0.0
2025-09-29 10:01:53+00:00,-0.0010537516768899247,0.0007490101440361136,0.0
2025-09-29 10:01:54+00:00,0.0006898083675863642,0.0007548396549974735,0.0
2025-09-29 10:01:55+00:00,0.0010400428808092776,0.0007660507343767201,0.0
2025-09-29 10:01:56+00:00,-0.00019663281417392486,0.0007662302514702831,0.0
2025-09-29 10:01:57+00:00,0.00013733084874667512,0.0007626006127612853,0.0
2025-09-29 10:01:58+00:00,0.00033645119347402996,0.0006850041688530417,0.0
2025-09-29 10:01:59+00:00,1.0267061635094166e-05,0.0006831294730312301,0.0
2025-09-29 10:02:00+00:00,4.8480768839676e-05,0.000683087806852373,0.0
2025-09-29 10:02:01+00:00,0.0019884944620178757,0.0007264670262543888,0.0
2025-09-29 10:02:02+00:00,-0.0010255506386865898,0.0006983731217908595,0.0
2025-09-29 10:02:03+00:00,0.00028458415356369393,0.0006965731014972184,0.0
2025-09-29 10:02:04+00:00,9.663612825261403e-05,0.0006939788211799369,0.0
2025-09-29 10:02:05+00:00,-0.0005249598354349905,0.0006976140074179552,0.0
2025-09-29 10:02:06+00:00,0.0006797415432029386,0.0006988733983724561,0.0
2025-09-29 10:02:07+00:00,-0.00037816275523550047,0.0007009953564586333,0.0
2025-09-29 10:02:08+00:00,0.0006284414079755773,0.000701778653724529,0.0
2025-09-29 10:02:09+00:00,-0.0006158628276407008,0.0007025346708550116,0.0
2025-09-29 10:02:10+00:00,0.0004191617432240946,0.0006810079545272598,0.0
2025-09-29 10:02:11+00:00,-0.0007593989529138812,0.0006841725418371508,0.0
2025-09-29 10:02:12+00:00,0.0005356772766378359,0.0006852906739195214,0.0
2025-09-29 10:02:13+00:00,-0.0003346240681145751,0.0006856897521614986,0.0
2025-09-29 10:02:14+00:00,-3.5053139511354026e-05,0.0006831464001607416,0.0
2025-09-29 10:02:15+00:00,0.000851472141018661,0.0006842232734152128,0.0
2025-09-29 10:02:16+00:00,0.0005790119125155258,0.000685513231831936,0.0
2025-09-29 10:02:17+00:00,-0.0014336423880479954,0.0007105102351402534,0.0
2025-09-29 10:02:18+00:00,-0.0010887969235179318,0.0007227288208929524,0.0
2025-09-29 10:02:19+00:00,-0.0011654718095421845,0.0007157341653884273,0.0
2025-09-29 10:02:20+00:00,0.0016283658161355685,0.0007416544871599527,0.0
2025-09-29 10:02:21+00:00,-0.0015563323056758671,0.0007673920637078282,0.0
2025-09-29 10:02:22+00:00,-0.00034308688423478895,0.0007625923375616838,0.0
2025-09-29 10:02:23+00:00,-0.0005526335459717924,0.0007615969157276936,0.0
2025-09-29 10:02:24+00:00,0.001407768845065549,0.0007844298927097634,0.0
2025-09-29 10:02:25+00:00,-0.0005545936944651997,0.0007789706135599103,0.0
