timestamp,firm_0_price,firm_1_price,firm_2_price
2024-03-04 00:00:00,94.89640813804816,105.93948422735346,100.82474833707954
2024-03-04 01:00:00,102.24224219474185,110.08049997147997,94.40088011904767
2024-03-04 02:00:00,93.562863248486,100.42926498947757,94.65032299806859
2024-03-04 03:00:00,104.81355343693524,94.93462358763271,102.33734208642198
2024-03-04 04:00:00,100.08338647555938,102.62434815159473,96.07862392208196
2024-03-04 05:00:00,94.91631382655906,101.36451511788798,101.22727577766145
2024-03-04 06:00:00,98.97208216978304,118.85501837018789,90.64013825394035
2024-03-04 07:00:00,99.13056863402697,84.00961042279866,102.25699017118225
2024-03-04 08:00:00,90.28639594710765,96.59164706700045,97.41952698792575
2024-03-04 09:00:00,104.13851023433315,93.96855351887851,94.33405540585069
2024-03-04 10:00:00,113.6052530972637,104.04137302250511,96.33111638377378
2024-03-04 11:00:00,96.60398048995452,115.69906403997425,97.6136286295872
2024-03-04 12:00:00,93.0644309595793,94.88810443406535,93.03352136963198
2024-03-04 13:00:00,94.26842713498766,87.93090480056935,88.647284986013
2024-03-04 14:00:00,91.63454982701039,105.4883722252198,96.56599983157749
2024-03-04 15:00:00,98.36740812462722,112.89933152864253,110.25747442151535
2024-03-04 16:00:00,97.3796656366967,92.00431706668466,92.19871570563097
2024-03-04 17:00:00,108.45711430046562,97.31813530845955,95.99859955444413
2024-03-04 18:00:00,91.31263102872659,93.28939149612847,102.99403924268339
2024-03-04 19:00:00,88.54706008250268,109.94605348014412,94.54062705630075
2024-03-04 20:00:00,98.9430853373194,87.45695128575072,99.21884549842011
2024-03-04 21:00:00,97.424445296822,99.45414495824541,115.42673231456178
2024-03-04 22:00:00,101.5740878950039,90.97096800364335,92.81524156881801
2024-03-04 23:00:00,104.94304938692554,111.11888830979497,103.5713287484585
2024-03-05 00:00:00,107.66970043501844,106.56905582250936,115.70960603918633
2024-03-05 01:00:00,80.06537898267577,105.93841548508244,110.08063937432895
2024-03-05 02:00:00,86.98913806233602,90.74700753078136,91.76725738178513
2024-03-05 03:00:00,92.00791238893459,93.3762308796473,101.80645241215332
2024-03-05 04:00:00,107.56465419956304,111.65845448375417,91.04676343127828
2024-03-05 05:00:00,93.09468612398665,114.3099022676967,106.67062105330483
2024-03-05 06:00:00,99.58384907075065,106.23116949298026,101.1523073365883
2024-03-05 07:00:00,105.20729740680395,97.997187642364,102.15850330437551
2024-03-05 08:00:00,82.41287496679746,93.44711559058284,95.41987507734648
2024-03-05 09:00:00,94.86841245402816,90.71465449258523,95.15533095850157
2024-03-05 10:00:00,84.2429915485246,105.13745547929875,99.2705110625744
2024-03-05 11:00:00,82.33452831729844,90.43192298679598,103.77471560771639
2024-03-05 12:00:00,95.51069731684626,93.91982648970266,98.30599967512418
2024-03-05 13:00:00,102.32020567932798,85.48563910084275,106.8863202807915
2024-03-05 14:00:00,92.6487695035176,100.46638554298868,100.44924124244763
2024-03-05 15:00:00,95.49752010263896,89.90279442156407,97.36745916080415
2024-03-05 16:00:00,115.55400214639691,84.82437429976683,117.80787990939757
2024-03-05 17:00:00,98.34642432227879,99.10064385572812,90.03473072943137
2024-03-05 18:00:00,93.52526417695408,94.55138096828223,88.64792293716826
2024-03-05 19:00:00,98.19744027363534,95.10992591831148,117.91579570838073
2024-03-05 20:00:00,88.80096476851584,99.61380575043728,101.36509912575526
2024-03-05 21:00:00,89.35409918545076,106.81551018048249,96.36702937283644
