timestamp,firm_0_cds,firm_1_cds,firm_2_cds
2024-04-22 00:00:00,191.59831497628645,85.37597335886505,116.76950805064608
2024-04-22 01:00:00,149.9134157537408,221.0155549224245,147.7453598344587
2024-04-22 02:00:00,176.90560263318048,130.07466695635745,176.3593251667667
2024-04-22 03:00:00,246.45838469968112,219.43316489610427,175.28006339155377
2024-04-22 04:00:00,209.7649754183374,197.89202847677302,197.0963016918011
2024-04-22 05:00:00,213.18258689535784,210.9037342602693,155.58433481151496
2024-04-22 06:00:00,201.53844925660968,153.74164463420976,120.63129000038306
2024-04-22 07:00:00,148.15179730636626,150.35264848457243,67.06398518836973
2024-04-22 08:00:00,225.3883731939116,23.993983452938966,303.5322966656559
2024-04-22 09:00:00,243.29044490200235,170.82272262800552,180.83723992025958
2024-04-22 10:00:00,194.45809914285454,140.72855203395062,193.60171214383507
2024-04-22 11:00:00,158.33093934101083,163.86185919685633,173.660708286452
2024-04-22 12:00:00,91.0836377043489,157.7269533157154,164.13154784244296
2024-04-22 13:00:00,160.11902748095957,141.67854939184267,207.36962011722363
2024-04-22 14:00:00,154.8748849997215,161.54242277776066,232.42420571618806
2024-04-22 15:00:00,181.13035184227004,197.96844302464416,176.3668762889791
2024-04-22 16:00:00,226.69619951149932,155.8316233336584,235.41167038221073
2024-04-22 17:00:00,168.69532479723074,133.7392921987148,217.73892780592763
2024-04-22 18:00:00,150.68252798733266,204.11103701039494,47.39501570133782
2024-04-22 19:00:00,171.48161977128214,145.39062862525276,110.35274881638378
2024-04-22 20:00:00,150.11343611418118,150.5433433902538,187.52533006266265
2024-04-22 21:00:00,68.77651926774305,156.60585961195156,204.82725681374822
2024-04-22 22:00:00,175.67853722507846,195.17404128691027,211.65839550710973
2024-04-22 23:00:00,214.09353600669968,246.12606452274554,135.76423711551598
2024-04-23 00:00:00,119.2133993058469,211.46209995280077,186.86907976220024
2024-04-23 01:00:00,208.1455179993229,267.91025656070934,172.10546026280474
2024-04-23 02:00:00,188.64801329809413,119.05186082745436,274.6736984104061
2024-04-23 03:00:00,155.52134521348378,168.13104878758526,156.83439168041852
2024-04-23 04:00:00,149.27626947061938,141.66958924265688,154.9906578013335
2024-04-23 05:00:00,77.58099961560097,119.08243141221305,263.8544502192507
2024-04-23 06:00:00,190.76344772615164,211.94694431856382,223.11925979751442
2024-04-23 07:00:00,261.9198011753259,81.47178137041968,105.99654156174428
2024-04-23 08:00:00,118.46006610880275,132.14478516753152,148.90980668575858
2024-04-23 09:00:00,122.19227304016334,165.80549388475137,156.7265461689596
2024-04-23 10:00:00,132.152239570623,75.57165553771831,129.52461255859632
2024-04-23 11:00:00,156.4179163941175,163.9840611044221,126.75988157936067
2024-04-23 12:00:00,162.0735176762917,123.93946233319967,184.70051847132754
2024-04-23 13:00:00,113.01520651960935,129.70814594691458,102.48028725001177
2024-04-23 14:00:00,165.20283596409797,118.27121324250902,217.14474510315108
2024-04-23 15:00:00,193.06479985695154,168.72257709052232,145.29340308373338
2024-04-23 16:00:00,173.29871117111853,184.86008245816947,160.68030961515228
2024-04-23 17:00:00,245.5061543688578,201.97460098484302,214.02526989768998
2024-04-23 18:00:00,171.71380626998365,202.95279205736685,120.04921078393397
2024-04-23 19:00:00,147.39289635545163,179.9704497543242,196.98652427816486
2024-04-23 20:00:00,189.28591308269839,213.28003368258535,84.11069401723749
2024-04-23 21:00:00,119.85029684026603,178.92162042693403,142.68944816480348
2024-04-23 22:00:00,319.96977382210605,183.66902344367028,153.20080258903607
2024-04-23 23:00:00,112.547320541123,114.35663826269638,139.83451471219678
2024-04-24 00:00:00,176.99035795715668,147.23589599221984,155.46287672530215
2024-04-24 01:00:00,193.82478493186863,212.5047254842327,146.1040051767586
2024-04-24 02:00:00,98.69919655628138,196.82822677224388,235.6135086200477
2024-04-24 03:00:00,215.02191228141592,181.56627491022888,225.14006743808562
2024-04-24 04:00:00,162.39779823100244,199.3002405752079,127.2834378791689
