ts,price,size
2025-09-01 00:08:08.830000000,107955.56989835703,0.022294516009747307
2025-09-01 00:08:09.983846153,107947.7226392702,0.005712609616009457
2025-09-01 00:08:11.137692307,107864.26977475127,0.08404064241610268
2025-09-01 00:08:12.291538461,108063.23300032495,0.10541620521726534
2025-09-01 00:08:13.445384615,107847.18260583738,0.023671199947724892
2025-09-01 00:08:14.599230769,107859.611417836,0.0812958735378117
2025-09-01 00:08:15.753076923,108091.91547511422,0.19413742710592483
2025-09-01 00:08:16.906923076,108162.06170784797,0.18022095543950314
2025-09-01 00:08:18.060769230,107991.78154898991,0.26221732003356557
2025-09-01 00:08:19.214615384,107868.52121914916,0.04555262296539482
2025-09-01 00:08:20.368461538,107923.80015808795,0.03827983108053123
2025-09-01 00:08:21.522307692,108108.86421030246,0.1384001016768715
2025-09-01 00:08:22.676153846,108012.57532999164,0.0564072412871969
2025-09-01 00:08:23.829999999,107989.08781209675,0.009162052538901245
2025-09-01 00:08:24.983846153,108033.80936867063,0.03324021137589548
2025-09-01 00:08:26.137692307,107995.93272609926,0.054228582267943165
2025-09-01 00:08:27.291538461,108166.9369281472,0.034604086595509585
2025-09-01 00:08:28.445384615,107919.09252741309,0.040377489374655545
2025-09-01 00:08:29.599230769,107906.6924153818,0.03478226785031339
2025-09-01 00:08:30.753076923,107850.58702004858,0.004238484762157219
2025-09-01 00:08:31.906923076,107941.68133534162,0.10136133625672794
2025-09-01 00:08:33.060769230,107882.06664873606,0.09095445892344894
2025-09-01 00:08:34.214615384,108023.5521549345,0.10595362931359585
2025-09-01 00:08:35.368461538,108002.26231547672,0.02135768287243676
2025-09-01 00:08:36.522307692,107883.45984599266,0.03504863352450515
2025-09-01 00:08:37.676153846,108063.62705077502,0.0966573818127815
2025-09-01 00:08:38.829999999,108163.81578965002,0.09153600862090057
2025-09-01 00:08:39.983846153,108038.64654165648,0.07058886278527982
2025-09-01 00:08:41.137692307,107725.30219624081,0.04314188875258799
2025-09-01 00:08:42.291538461,108214.61014483238,0.24410544260576278
2025-09-01 00:08:43.445384615,108080.66773465967,0.04151673868115593
2025-09-01 00:08:44.599230769,108211.29317134435,0.06081061969893584
2025-09-01 00:08:45.753076923,108117.79814730419,0.11335573082180764
2025-09-01 00:08:46.906923076,108139.37566523803,0.07831187838631548
2025-09-01 00:08:48.060769230,108022.16882450892,0.04260035498869449
2025-09-01 00:08:49.214615384,107971.6720306835,0.05720714215723587
2025-09-01 00:08:50.368461538,108040.33596827507,0.15822159056235482
2025-09-01 00:08:51.522307692,107923.45121133338,0.03259090418067985
2025-09-01 00:08:52.676153846,108046.85913189723,0.015344870600815939
2025-09-01 00:08:53.829999999,107716.30708420613,0.037565857222956425
