ts,price,size
2025-09-01 11:59:00.000,107470.68533241861,0.10732434698001364
2025-09-01 11:59:01.500,107565.40383353342,0.609655354860716
2025-09-01 11:59:03.000,107797.34280855222,0.060100469621209254
2025-09-01 11:59:04.500,107510.65737148745,0.043808420843689924
2025-09-01 11:59:06.000,107409.5159658009,0.051199992437792136
2025-09-01 11:59:07.500,107652.46083813644,0.012233282094473484
2025-09-01 11:59:09.000,107329.20201390308,0.21479225564125848
2025-09-01 11:59:10.500,107350.69237161436,0.05358454514010093
2025-09-01 11:59:12.000,107436.02638034537,0.04898380964941422
2025-09-01 11:59:13.500,107469.58967754414,0.10778991140767757
2025-09-01 11:59:15.000,107433.4496808244,0.05834562125363503
2025-09-01 11:59:16.500,107496.61242512452,0.10447875870993431
2025-09-01 11:59:18.000,107529.53475454524,0.006341519511073911
2025-09-01 11:59:19.500,107614.91315004208,0.16805223110088113
2025-09-01 11:59:21.000,107509.80273943821,0.28218454035853946
2025-09-01 11:59:22.500,107439.59077837277,0.1046300863306092
2025-09-01 11:59:24.000,107609.07437904224,0.30914929897284227
2025-09-01 11:59:25.500,107412.095586359,0.01642054265641818
2025-09-01 11:59:27.000,107324.49520483862,0.06489699050979279
2025-09-01 11:59:28.500,107629.64027192474,0.09208177984579846
2025-09-01 11:59:30.000,107622.74922381718,0.08716440147501633
2025-09-01 11:59:31.500,107414.82792283806,0.051326489485195775
2025-09-01 11:59:33.000,107457.09687321425,0.04126172377703469
2025-09-01 11:59:34.500,107401.43028887703,0.013561816562204485
2025-09-01 11:59:36.000,107535.11210338825,0.04971568856606812
2025-09-01 11:59:37.500,107686.19529882207,0.017752605175713917
2025-09-01 11:59:39.000,107575.55979334898,0.13256346396548663
2025-09-01 11:59:40.500,107611.34039907767,0.02342435989003616
2025-09-01 11:59:42.000,107588.12079565678,0.006035029631193421
2025-09-01 11:59:43.500,107499.9871915299,0.08037796526293844
2025-09-01 11:59:45.000,107616.45909707547,0.09044356141002723
2025-09-01 11:59:46.500,107580.09078551312,0.20550460368743373
2025-09-01 11:59:48.000,107654.74041437896,0.08603396314188838
2025-09-01 11:59:49.500,107450.59848882511,0.04238544407727264
2025-09-01 11:59:51.000,107313.15299874888,0.16246118643793572
2025-09-01 11:59:52.500,107612.36448409886,0.0777135262904692
2025-09-01 11:59:54.000,107537.60022346515,0.008259961546174387
2025-09-01 11:59:55.500,107468.17504421547,0.08343664730746037
2025-09-01 11:59:57.000,107474.18357267695,0.2386168302923454
2025-09-01 11:59:58.500,107774.62878003447,0.050469880692871186
2025-09-01 12:00:00.000,107430.96407485257,0.03514398167324397
2025-09-01 12:00:01.500,107408.26989451617,0.015486530162962843
2025-09-01 12:00:03.000,107509.16805510054,0.01642209912249668
2025-09-01 12:00:04.500,107626.9027693821,0.056699303059531796
2025-09-01 12:00:06.000,107744.92821355189,0.09055482004430834
2025-09-01 12:00:07.500,107570.66673356437,0.008405075142757004
2025-09-01 12:00:09.000,107363.43106002221,0.2806246259967892
2025-09-01 12:00:10.500,107711.86790910216,0.14070425945370488
2025-09-01 12:00:12.000,107497.90711484921,0.08833974908917387
2025-09-01 12:00:13.500,107409.9462360713,0.17628144724468806
2025-09-01 12:00:15.000,107383.96531086182,0.008358462608054217
2025-09-01 12:00:16.500,107589.90533732856,0.06478657891939864
2025-09-01 12:00:18.000,107525.67415901503,0.09945039992448852
2025-09-01 12:00:19.500,107537.09560302168,0.17640639909354242
2025-09-01 12:00:21.000,107638.29908530023,0.15300241411885498
2025-09-01 12:00:22.500,107413.76838141271,0.0324441842480381
2025-09-01 12:00:24.000,107646.86162253942,0.2828188870397797
2025-09-01 12:00:25.500,107444.19058779968,0.013278406215222638
2025-09-01 12:00:27.000,107732.63079269558,0.2080511062382475
2025-09-01 12:00:28.500,107564.36444421926,0.3538401210161766
2025-09-01 12:00:30.000,107401.07435804904,0.01949856366812427
2025-09-01 12:00:31.500,107282.26755604305,0.12803718345534118
2025-09-01 12:00:33.000,107586.95940764499,0.004111945415073309
2025-09-01 12:00:34.500,107459.77562033106,0.05199047565400114
2025-09-01 12:00:36.000,107483.27668783891,0.0726255872558168
2025-09-01 12:00:37.500,107582.36607098622,0.08690380011158258
2025-09-01 12:00:39.000,107608.61948632194,0.2747892179878548
2025-09-01 12:00:40.500,107631.54886162195,0.11155062533479856
2025-09-01 12:00:42.000,107373.70455934883,0.06563870907573177
2025-09-01 12:00:43.500,107653.28368558464,0.16590223323370448
2025-09-01 12:00:45.000,107437.75262636192,0.3006445878906102
2025-09-01 12:00:46.500,107257.45313201456,0.002231324792424268
2025-09-01 12:00:48.000,107373.31766271255,0.40467706949298377
2025-09-01 12:00:49.500,107523.43769740425,0.009006929025930421
2025-09-01 12:00:51.000,107394.77746854628,0.1684090228778804
2025-09-01 12:00:52.500,107490.53521956358,0.03289691091865907
2025-09-01 12:00:54.000,107536.36214240939,0.014177056472400685
2025-09-01 12:00:55.500,107480.50106916575,0.05795607422488072
2025-09-01 12:00:57.000,107446.8569086804,0.10327025877237972
2025-09-01 12:00:58.500,107365.55017322877,0.04795722145309514
2025-09-01 12:01:00.000,107502.35895938314,0.005611057178814854
