ts,price,size
2025-09-01 11:59:00.000000000,109169.60406233047,0.02368447704086039
2025-09-01 11:59:01.100917431,108973.69352858969,0.19462518068308055
2025-09-01 11:59:02.201834862,109018.35581330597,0.17171724675561215
2025-09-01 11:59:03.302752293,108977.21900428439,0.05808431772250799
2025-09-01 11:59:04.403669724,108930.18228924068,0.014202981758211584
2025-09-01 11:59:05.504587155,109019.0160631372,0.04816750795712293
2025-09-01 11:59:06.605504587,108908.84459505894,0.09658577648374128
2025-09-01 11:59:07.706422018,109035.1488922092,0.06058749541410664
2025-09-01 11:59:08.807339449,108975.6856931326,0.15149884141962572
2025-09-01 11:59:09.908256880,109075.94366910627,0.6041841314849346
2025-09-01 11:59:11.009174311,109107.8090889658,0.021211964898589224
2025-09-01 11:59:12.110091743,109107.76618107758,0.0615539718139031
2025-09-01 11:59:13.211009174,109034.67345110973,0.05638465533769665
2025-09-01 11:59:14.311926605,109047.3966030636,0.03631135311542782
2025-09-01 11:59:15.412844036,108964.8201381531,0.022076577636334554
2025-09-01 11:59:16.513761467,109073.86272604468,0.006794925533983536
2025-09-01 11:59:17.614678899,109086.16464831213,0.2181423922764327
2025-09-01 11:59:18.715596330,108829.16112226582,0.05444663434032329
2025-09-01 11:59:19.816513761,109041.23984432119,0.06869574137528206
2025-09-01 11:59:20.917431192,109149.12614904027,0.2488216700377048
2025-09-01 11:59:22.018348623,108961.16435788808,0.14974068432916818
2025-09-01 11:59:23.119266055,108937.3743796014,0.01398383990326563
2025-09-01 11:59:24.220183486,108954.23488274158,0.08333751570099235
2025-09-01 11:59:25.321100917,108835.96851678162,0.05838485272906607
2025-09-01 11:59:26.422018348,109013.73225103493,0.15955896072702716
2025-09-01 11:59:27.522935779,109003.2662329706,0.12881973322327941
2025-09-01 11:59:28.623853211,109021.47592478362,0.11724926190622618
2025-09-01 11:59:29.724770642,109045.34145171274,0.04163412931841532
2025-09-01 11:59:30.825688073,108913.01871916222,0.1634569739761324
2025-09-01 11:59:31.926605504,109029.7787126934,0.005381362100189582
2025-09-01 11:59:33.027522935,109048.30865393081,0.017390694090264686
2025-09-01 11:59:34.128440366,108946.76530134094,0.040890593042049686
2025-09-01 11:59:35.229357798,109045.79286180946,0.007991744334449482
2025-09-01 11:59:36.330275229,109008.79702227615,0.026787196483677052
2025-09-01 11:59:37.431192660,108931.20031513067,0.17728453718395576
2025-09-01 11:59:38.532110091,109030.82396791672,0.2961360563028505
2025-09-01 11:59:39.633027522,108968.3125289745,0.03632714470675374
2025-09-01 11:59:40.733944954,109075.98011486756,0.030722622657984817
2025-09-01 11:59:41.834862385,108973.93086457248,0.03283549839832722
2025-09-01 11:59:42.935779816,108859.4155515876,0.03253411400682786
2025-09-01 11:59:44.036697247,109029.10158142251,0.0036591561875878413
2025-09-01 11:59:45.137614678,109025.00495401362,0.2616150553252825
2025-09-01 11:59:46.238532110,108882.15605470506,0.024041451647522326
2025-09-01 11:59:47.339449541,109081.80843658245,0.05447341997446268
