ts,price,size
2025-09-01 02:45:20.770000000,107548.14513788332,0.033195270666804944
2025-09-01 02:45:22.912857142,107539.89261051625,0.300495811253576
2025-09-01 02:45:25.055714285,107505.15585544302,0.08713706491738638
2025-09-01 02:45:27.198571428,107535.6732153003,0.05737906098150877
2025-09-01 02:45:29.341428571,107454.44403576934,0.08677121011941033
2025-09-01 02:45:31.484285714,107326.13348286333,0.07271143589950867
2025-09-01 02:45:33.627142857,107422.96121396938,0.14220303685493482
2025-09-01 02:45:35.770000000,107516.88336750152,0.03319768483987264
2025-09-01 02:45:37.912857142,107517.49502459599,0.04354868725226266
2025-09-01 02:45:40.055714285,107504.44824815298,0.22452062273805207
2025-09-01 02:45:42.198571428,107558.9861388084,0.29272611169441504
2025-09-01 02:45:44.341428571,107437.52680011412,0.22308062291973074
2025-09-01 02:45:46.484285714,107502.86821363938,0.0543775893497494
2025-09-01 02:45:48.627142857,107561.49997367852,0.15157904915515275
2025-09-01 02:45:50.770000000,107490.874344511,0.06469045124116816
2025-09-01 02:45:52.912857142,107366.34267769635,0.06882389499473696
2025-09-01 02:45:55.055714285,107396.64000026204,0.02290108667160451
2025-09-01 02:45:57.198571428,107589.31662486003,0.08943587635739941
2025-09-01 02:45:59.341428571,107649.69075751632,0.02059618774743308
2025-09-01 02:46:01.484285714,107626.34293409108,0.04028156695729184
2025-09-01 02:46:03.627142857,107524.95676459727,0.1931229845290355
2025-09-01 02:46:05.770000000,107370.66324528321,0.02320276599131031
2025-09-01 02:46:07.912857142,107499.31720764692,0.0073816937003026275
2025-09-01 02:46:10.055714285,107667.94242668468,0.007150415706895463
2025-09-01 02:46:12.198571428,107566.48750089906,0.28265722932835463
2025-09-01 02:46:14.341428571,107477.69616631148,0.07070847345157996
2025-09-01 02:46:16.484285714,107567.57721253044,0.05266367498016638
2025-09-01 02:46:18.627142857,107363.54001528882,0.16653660416618332
2025-09-01 02:46:20.770000000,107425.21532688131,0.180682799888097
2025-09-01 02:46:22.912857142,107383.4494254651,0.04037531240628876
2025-09-01 02:46:25.055714285,107550.47897047245,0.11829227771663489
2025-09-01 02:46:27.198571428,107576.76612621991,0.1474569733059262
2025-09-01 02:46:29.341428571,107483.46370207617,0.10631988723472206
2025-09-01 02:46:31.484285714,107406.1600597505,0.01643972510280493
2025-09-01 02:46:33.627142857,107497.87697244502,0.2086531282741948
2025-09-01 02:46:35.770000000,107447.69266175256,0.07745623605709238
2025-09-01 02:46:37.912857142,107414.41164924542,0.033194390194044375
2025-09-01 02:46:40.055714285,107536.44182117074,0.055378216118776816
2025-09-01 02:46:42.198571428,107418.51583607924,0.003829507570270228
2025-09-01 02:46:44.341428571,107331.61740370636,0.0136813115846664
2025-09-01 02:46:46.484285714,107355.50769443596,0.14504990735121404
2025-09-01 02:46:48.627142857,107327.64949981729,1.1634823050432324e-06
2025-09-01 02:46:50.770000000,107526.60753103194,0.05388236502132711
2025-09-01 02:46:52.912857142,107516.16858460393,0.07392124409338731
2025-09-01 02:46:55.055714285,107510.80591015963,0.005618356915649692
2025-09-01 02:46:57.198571428,107563.1811526416,0.3614817536278776
2025-09-01 02:46:59.341428571,107628.13557703259,0.025634534518311283
2025-09-01 02:47:01.484285714,107436.3313479363,0.03626911761341702
2025-09-01 02:47:03.627142857,107543.69632880313,0.03623230247239586
2025-09-01 02:47:05.770000000,107330.19133295387,0.026190603022539467
2025-09-01 02:47:07.912857142,107648.2112977233,0.0001474909230385058
2025-09-01 02:47:10.055714285,107366.18064189155,0.13069095710746875
2025-09-01 02:47:12.198571428,107423.66627970315,0.3406576818902749
2025-09-01 02:47:14.341428571,107435.74622727369,0.0253981030444211
2025-09-01 02:47:16.484285714,107335.92586785236,0.10878123934605873
2025-09-01 02:47:18.627142857,107503.50187457142,0.1354393941280624
2025-09-01 02:47:20.770000000,107522.99466583166,0.18866772280370347
