timestamp,firm_0_price,firm_1_price,firm_2_price
2024-04-15 00:00:00,108.77031204910129,89.11474299104165,88.53952244319734
2024-04-15 01:00:00,98.40056986075324,97.90437206034362,95.03837381169765
2024-04-15 02:00:00,111.18761472655969,112.43251253605773,114.47764728964312
2024-04-15 03:00:00,89.57260541847579,104.72482761121572,64.07252234786864
2024-04-15 04:00:00,112.449984256437,116.88083560715366,105.57543272572939
2024-04-15 05:00:00,113.4626167098245,84.53260867985315,84.38907464568734
2024-04-15 06:00:00,104.05549564028743,147.7601313753563,128.83889816747967
2024-04-15 07:00:00,104.44196536190378,93.90730942206767,102.14667197138822
2024-04-15 08:00:00,91.03893695484395,99.32566695906918,92.08734427502839
2024-04-15 09:00:00,90.10906508245566,102.41172439475226,92.12168108746349
2024-04-15 10:00:00,101.39258763708446,80.65671827065603,89.37332788484076
2024-04-15 11:00:00,106.74572864338289,98.84187836462502,96.08310512472083
2024-04-15 12:00:00,106.90506762478256,113.16809209579684,99.1034049578277
2024-04-15 13:00:00,101.39946143171017,119.81429986177922,109.79023271912031
2024-04-15 14:00:00,98.98680712243578,103.9283953519571,102.89210024960738
2024-04-15 15:00:00,105.83040187263896,77.95105627827908,80.5329207761862
2024-04-15 16:00:00,107.2126784105729,82.29501765577444,102.27161434937098
2024-04-15 17:00:00,92.31068844549341,92.79421574695783,107.82269575745875
2024-04-15 18:00:00,103.94707945874855,122.34815233377492,95.17863115844865
2024-04-15 19:00:00,113.87923606106166,91.6700020186724,83.16861187503356
2024-04-15 20:00:00,111.88929832386431,113.53222131417448,106.95870322535232
2024-04-15 21:00:00,101.93953473657906,101.2423054611231,99.92199158473545
2024-04-15 22:00:00,104.22540065786184,95.72811174201088,98.4421717931438
2024-04-15 23:00:00,101.64836678574007,95.19297766016469,78.62220563334064
2024-04-16 00:00:00,113.18397950395243,101.12248187218886,97.67847182285713
2024-04-16 01:00:00,104.59276885492116,102.40133622079568,108.51279221033435
2024-04-16 02:00:00,108.26796779149319,114.83184149384331,120.13004279139788
2024-04-16 03:00:00,104.94367484365264,94.00281532939782,81.49545113741493
2024-04-16 04:00:00,117.43346413730393,102.07063822361751,98.87430222708619
2024-04-16 05:00:00,81.25620064048292,103.22937743836586,97.6537958388831
2024-04-16 06:00:00,87.94846737163162,113.05467295425444,103.89022424325866
2024-04-16 07:00:00,125.8788229206024,65.44535062603087,69.34567777050533
2024-04-16 08:00:00,91.96391226758564,119.54921586354831,101.2680624106413
2024-04-16 09:00:00,92.22071574252556,130.87633032560004,113.0833924696436
2024-04-16 10:00:00,107.07678134402046,93.11663664365264,84.37132171734739
2024-04-16 11:00:00,108.73562246539983,110.59361383529112,116.75006763111364
2024-04-16 12:00:00,112.84544605650193,110.91759274571956,119.14142262571235
2024-04-16 13:00:00,92.41399927681198,111.10550331114956,91.40965238027802
2024-04-16 14:00:00,94.07478828713236,73.05183212063041,107.40366646307118
2024-04-16 15:00:00,92.55471265447768,94.03704724105474,89.88113378303775
